,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1599,5816-JMLGY,Female,0,Yes,Yes,70,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),80.4000015258789,5628.000106811523,No
1600,3068-OMWZA,Male,1,No,No,1,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,88.80000305175781,88.80000305175781,Yes
1601,2927-QRRQV,Male,0,Yes,No,46,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,94.6500015258789,4353.90007019043,No
1602,6032-KRXXO,Male,0,No,No,30,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.25,2707.5,Yes
1603,7459-RRWQZ,Female,0,No,No,15,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),64.6500015258789,969.7500228881836,Yes
1604,6265-SXWBU,Male,0,Yes,Yes,69,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),95.75,6606.75,No
1605,7941-RCJOW,Male,0,No,No,65,Yes,No,No,,,,,,,Two year,Yes,Credit card (automatic),19.549999237060547,1270.7499504089355,No
1606,6374-NTQLP,Male,1,Yes,Yes,72,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),104.0999984741211,7495.199890136719,No
1607,4154-AQUGT,Male,1,Yes,No,13,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.05000305175781,1157.6500396728516,Yes
1608,2387-KDZQY,Male,0,No,No,17,Yes,No,No,,,,,,,One year,Yes,Mailed check,20.100000381469727,341.70000648498535,No
1609,3584-WKTTW,Male,0,Yes,No,51,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,111.55000305175781,5689.050155639648,No
1610,3399-BMLVW,Male,0,Yes,Yes,51,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Credit card (automatic),60.5,3085.5,No
1611,1971-DTCZB,Female,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),90.94999694824219,6548.3997802734375,No
1612,3092-IGHWF,Male,0,Yes,Yes,67,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Electronic check,87.4000015258789,5855.800102233887,Yes
1613,3374-PZLXD,Male,0,No,No,34,Yes,No,No,,,,,,,Month-to-month,No,Mailed check,19.700000762939453,669.8000259399414,No
1614,3813-DHBBB,Male,0,Yes,No,67,No,,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),50.95000076293945,3413.6500511169434,No
1615,2812-REYAT,Female,0,Yes,No,49,Yes,No,No,,,,,,,One year,Yes,Bank transfer (automatic),20.049999237060547,982.4499626159668,No
1616,6518-PPLMZ,Male,0,Yes,Yes,53,Yes,No,No,,,,,,,Two year,Yes,Mailed check,19.399999618530273,1028.1999797821045,No
1617,4939-KYYPY,Male,0,No,No,27,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,59.45000076293945,1605.1500205993652,No
1618,8017-LXHFA,Female,1,No,No,23,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.75,2179.25,Yes
1619,5930-GBIWP,Male,0,No,No,69,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),81.5,5623.5,No
1620,6022-KOUQO,Female,0,Yes,Yes,2,No,,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),29.049999237060547,58.099998474121094,No
1621,6352-TWCAU,Female,0,No,No,35,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.44999694824219,3025.7498931884766,Yes
1622,2361-UPSND,Female,0,Yes,No,46,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,No,Mailed check,70.5999984741211,3247.5999298095703,No
1623,6035-RIIOM,Female,0,No,No,54,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),97.19999694824219,5248.799835205078,No
1624,2929-QNSRW,Female,0,Yes,No,56,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,98.25,5502.0,Yes
1625,1262-OPMFY,Female,0,Yes,No,9,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.75,681.75,Yes
1626,9504-DSHWM,Male,0,No,No,20,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),59.20000076293945,1184.000015258789,No
1627,5035-BVCXS,Male,0,No,No,11,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,75.9000015258789,834.900016784668,No
1628,6267-DCFFZ,Female,1,Yes,No,30,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.05000305175781,2701.5000915527344,No
1629,3533-UVMOM,Male,0,Yes,No,68,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),70.94999694824219,4824.599792480469,No
1630,2439-LYPMQ,Male,1,Yes,No,38,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.5999984741211,3898.7999420166016,No
1631,4248-QPAVC,Female,1,Yes,No,17,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),85.3499984741211,1450.9499740600586,Yes
1632,1899-VXWXM,Male,0,No,No,48,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),106.0999984741211,5092.7999267578125,Yes
1633,1478-VPOAD,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,43.79999923706055,43.79999923706055,No
1634,9995-HOTOH,Male,0,Yes,Yes,63,No,,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,59.0,3717.0,No
1635,2988-PLAHS,Female,0,No,No,3,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,69.94999694824219,209.84999084472656,No
1636,1371-OJCEK,Female,0,No,No,48,Yes,Yes,No,,,,,,,One year,No,Bank transfer (automatic),24.350000381469727,1168.8000183105469,No
1637,4999-IEZLT,Male,0,No,No,66,No,,DSL,No,No,No,Yes,No,No,One year,No,Credit card (automatic),29.450000762939453,1943.700050354004,No
1638,8883-ANODQ,Female,0,Yes,Yes,68,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),84.4000015258789,5739.200103759766,No
1639,4690-LLKUA,Male,1,No,No,17,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.04999923706055,765.8499870300293,Yes
1640,2351-RRBUE,Female,0,Yes,Yes,7,Yes,No,No,,,,,,,One year,No,Mailed check,20.649999618530273,144.5499973297119,No
1641,5980-BDHPY,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),87.0999984741211,6271.199890136719,No
1642,1498-DQNRX,Female,0,Yes,No,29,Yes,No,No,,,,,,,Month-to-month,No,Mailed check,19.850000381469727,575.6500110626221,No
1643,9469-WEJBT,Male,0,Yes,No,37,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,90.3499984741211,3342.9499435424805,No
1644,3331-HQDTW,Female,0,No,No,34,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,109.80000305175781,3733.2001037597656,Yes
1645,9490-DFPMD,Female,1,No,No,42,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.6500015258789,3555.300064086914,Yes
1646,2581-VKIRT,Female,0,Yes,Yes,59,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,No,Mailed check,65.5,3864.5,No
1647,5442-XSDCW,Male,0,Yes,Yes,11,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),79.5,874.5,Yes
1648,7426-WEIJX,Male,1,Yes,Yes,60,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.94999694824219,4856.999816894531,No
1649,2851-MMUTZ,Female,0,No,No,27,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,56.150001525878906,1516.0500411987305,No
1650,3049-NDXFL,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,85.80000305175781,85.80000305175781,Yes
1651,8580-AECUZ,Male,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.0999984741211,79.0999984741211,Yes
1652,3307-TLCUD,Male,0,Yes,No,17,No,,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,34.400001525878906,584.8000259399414,No
1653,6625-FLENO,Male,0,Yes,No,58,Yes,No,No,,,,,,,Two year,No,Mailed check,20.75,1203.5,No
1654,2967-MXRAV,Male,0,Yes,Yes,1,Yes,No,No,,,,,,,One year,No,Mailed check,18.799999237060547,18.799999237060547,No
1655,7963-GQRMY,Female,0,Yes,Yes,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.29999923706055,132.89999771118164,Yes
1656,8189-HBVRW,Female,0,No,No,53,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,90.80000305175781,4812.400161743164,No
1657,4163-KIUHY,Male,0,No,No,35,Yes,Yes,No,,,,,,,Month-to-month,Yes,Electronic check,25.600000381469727,896.0000133514404,No
1658,1228-FZFRV,Male,0,Yes,Yes,50,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),105.94999694824219,5297.499847412109,Yes
1659,3500-NSDOA,Male,0,Yes,Yes,68,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Credit card (automatic),70.80000305175781,4814.400207519531,No
1660,1171-TYKUR,Male,0,Yes,No,47,Yes,Yes,No,,,,,,,Month-to-month,No,Electronic check,25.399999618530273,1193.7999820709229,No
1661,3761-FLYZI,Female,1,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),108.80000305175781,7072.000198364258,No
1662,2058-DCJBE,Male,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.75,348.75,Yes
1663,5364-XYIRR,Male,0,Yes,No,51,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.6500015258789,4827.150077819824,Yes
1664,4829-AUOAX,Female,0,No,No,46,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),96.05000305175781,4418.300140380859,Yes
1665,1219-NNDDO,Female,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.8499984741211,691.6499862670898,No
1666,8388-DMKAE,Female,0,No,No,8,Yes,No,No,,,,,,,Two year,No,Mailed check,20.25,162.0,No
1667,4403-BWPAY,Male,0,No,No,14,Yes,Yes,No,,,,,,,One year,Yes,Credit card (automatic),24.799999237060547,347.19998931884766,No
1668,9659-QEQSY,Female,0,No,No,45,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,115.6500015258789,5204.250068664551,No
1669,5405-ZMYXQ,Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.5999984741211,596.7999877929688,No
1670,5047-LHVLY,Male,1,No,Yes,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,50.150001525878906,50.150001525878906,Yes
1671,1442-OKRJE,Male,0,Yes,Yes,66,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),103.1500015258789,6807.900100708008,No
1672,4737-AQCPU,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),72.0999984741211,5191.199890136719,No
1673,9158-VCTQB,Female,0,Yes,No,41,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),113.5999984741211,4657.599937438965,Yes
1674,2808-CHTDM,Female,0,Yes,Yes,23,Yes,Yes,No,,,,,,,Two year,No,Mailed check,25.100000381469727,577.3000087738037,No
1675,6311-UEUME,Female,0,No,No,29,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,78.9000015258789,2288.1000442504883,Yes
1676,0793-TWELN,Female,0,No,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.1500015258789,320.6000061035156,No
1677,3283-WCWXT,Male,0,Yes,Yes,6,Yes,Yes,No,,,,,,,Two year,No,Mailed check,25.399999618530273,152.39999771118164,No
1678,1060-ENTOF,Female,1,Yes,No,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),105.4000015258789,7061.800102233887,No
1679,0999-QXNSA,Male,1,No,Yes,7,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.75,320.25,No
1680,5451-MHQOF,Male,0,Yes,Yes,56,Yes,Yes,No,,,,,,,One year,Yes,Mailed check,24.450000762939453,1369.2000427246094,No
1681,4836-WNFNO,Female,0,Yes,No,72,Yes,Yes,No,,,,,,,Two year,No,Credit card (automatic),25.0,1800.0,No
1682,9225-BZLNZ,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,85.25,6138.0,No
1683,0354-VXMJC,Male,0,Yes,Yes,23,Yes,No,No,,,,,,,Two year,No,Credit card (automatic),19.600000381469727,450.8000087738037,No
1684,4422-QVIJA,Female,0,No,Yes,35,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,50.150001525878906,1755.2500534057617,No
1685,9365-SRSZE,Male,1,Yes,No,27,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.55000305175781,1904.850082397461,No
1686,6839-ITVZJ,Female,0,Yes,Yes,26,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,60.04999923706055,1561.2999801635742,Yes
1687,8332-OSJDW,Male,0,Yes,Yes,12,Yes,Yes,No,,,,,,,One year,No,Mailed check,26.399999618530273,316.7999954223633,No
1688,4735-BJKOU,Female,0,No,No,40,Yes,No,No,,,,,,,Two year,No,Mailed check,20.149999618530273,805.9999847412109,No
1689,0274-JKUJR,Male,0,Yes,Yes,7,No,,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,58.849998474121094,411.94998931884766,No
1690,5740-YHGTW,Male,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),97.55000305175781,6828.500213623047,No
1691,8917-SZTTJ,Male,0,Yes,Yes,60,Yes,No,No,,,,,,,Two year,No,Credit card (automatic),19.649999618530273,1178.9999771118164,No
1692,1696-MZVAU,Male,0,Yes,Yes,39,No,,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),25.25,984.75,No
1693,7359-WWYJV,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),114.44999694824219,8240.399780273438,No
1694,0375-HVGXO,Female,0,No,No,1,No,,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,34.70000076293945,34.70000076293945,Yes
1695,4906-ZHGPK,Male,0,Yes,Yes,54,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,70.69999694824219,3817.799835205078,No
1696,8593-WHYHV,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.30000305175781,255.90000915527344,Yes
1697,3795-GWTRD,Female,0,Yes,Yes,63,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),75.55000305175781,4759.650192260742,No
1698,1298-PHBTI,Male,0,Yes,Yes,71,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,84.80000305175781,6020.800216674805,No
1699,6223-DHJGV,Female,0,No,No,42,Yes,No,No,,,,,,,One year,Yes,Mailed check,20.649999618530273,867.2999839782715,No
1700,6961-MJKBO,Male,0,No,No,47,Yes,No,No,,,,,,,Two year,No,Bank transfer (automatic),20.450000762939453,961.1500358581543,No
1701,6097-EQISJ,Female,0,Yes,Yes,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),102.44999694824219,6761.699798583984,Yes
1702,4423-YLHDV,Female,0,Yes,No,21,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.4000015258789,2192.400032043457,Yes
1703,8158-WPEZG,Male,0,No,No,11,No,,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,35.650001525878906,392.15001678466797,No
1704,0107-YHINA,Male,0,No,Yes,1,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.75,99.75,Yes
1705,4918-FYJNT,Female,1,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,90.44999694824219,4974.74983215332,No
1706,0727-BNRLG,Male,0,No,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),97.6500015258789,6737.8501052856445,No
1707,4854-CIDCF,Female,1,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,73.8499984741211,221.54999542236328,No
1708,8640-SDGKB,Male,0,No,No,4,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,74.4000015258789,297.6000061035156,Yes
1709,3280-MRDOF,Male,1,No,No,30,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),69.0999984741211,2072.999954223633,No
1710,6435-SRWBJ,Female,0,No,No,5,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,82.75,413.75,No
1711,9964-WBQDJ,Female,0,Yes,No,71,Yes,Yes,No,,,,,,,Two year,Yes,Credit card (automatic),24.399999618530273,1732.3999729156494,No
1712,6303-KFWSL,Female,0,No,No,29,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Electronic check,55.25,1602.25,No
1713,1702-CCFNJ,Male,0,Yes,No,52,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),61.349998474121094,3190.199920654297,No
1714,8932-CZHRQ,Male,0,No,No,68,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),76.75,5219.0,No
1715,0386-CWRGM,Female,0,Yes,Yes,46,Yes,No,No,,,,,,,Two year,No,Mailed check,19.399999618530273,892.3999824523926,No
1716,5515-RUGKN,Male,0,No,No,8,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),54.75,438.0,No
1717,0404-AHASP,Male,0,Yes,No,72,Yes,No,No,,,,,,,Two year,No,Credit card (automatic),19.700000762939453,1418.4000549316406,No
1718,7279-NMVJC,Female,0,No,No,17,Yes,No,No,,,,,,,One year,No,Bank transfer (automatic),19.899999618530273,338.29999351501465,No
1719,2081-VEYEH,Male,0,No,No,3,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,107.94999694824219,323.84999084472656,No
1720,6407-UTSLV,Female,1,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),83.80000305175781,167.60000610351562,No
1721,4116-TZAQJ,Female,0,No,No,9,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.25,668.25,Yes
1722,9060-HJJRW,Female,0,No,No,51,No,,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),56.400001525878906,2876.400077819824,No
1723,2587-YNLES,Female,0,Yes,Yes,6,Yes,No,No,,,,,,,Two year,No,Mailed check,20.100000381469727,120.60000228881836,No
1724,7398-SKNQZ,Female,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,94.9000015258789,284.7000045776367,No
1725,5935-FCCNB,Female,1,No,No,17,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.19999694824219,1601.3999481201172,No
1726,1958-RNRKS,Male,0,Yes,No,30,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,49.900001525878906,1497.0000457763672,No
1727,5136-RGMZO,Male,0,No,No,31,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,71.05000305175781,2202.550094604492,No
1728,8345-MVDYC,Female,0,No,No,45,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),81.6500015258789,3674.250068664551,No
1729,8226-BXGES,Male,0,Yes,No,64,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),89.44999694824219,5724.7998046875,No
1730,3877-JRJIP,Male,0,No,No,1,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,59.849998474121094,59.849998474121094,Yes
1731,8375-DKEBR,Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.5999984741211,69.5999984741211,Yes
1732,9705-IOVQQ,Male,1,Yes,Yes,61,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,99.0,6039.0,No
1733,1015-OWJKI,Male,0,No,No,1,Yes,No,No,,,,,,,Month-to-month,No,Mailed check,19.049999237060547,19.049999237060547,No
1734,7511-YMXVQ,Male,0,No,No,9,No,,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,45.400001525878906,408.60001373291016,Yes
1735,2040-XBAVJ,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),114.44999694824219,8240.399780273438,No
1736,7551-JOHTI,Female,0,No,No,1,Yes,No,No,,,,,,,Month-to-month,No,Mailed check,19.5,19.5,Yes
1737,8887-IPQNC,Female,0,Yes,No,7,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.25,309.75,No
1738,8646-JCOMS,Female,0,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),90.55000305175781,5976.300201416016,No
1739,9804-ICWBG,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.9000015258789,69.9000015258789,Yes
1740,1222-KJNZD,Male,0,Yes,Yes,40,Yes,No,No,,,,,,,Month-to-month,Yes,Bank transfer (automatic),20.399999618530273,815.9999847412109,No
1741,0106-GHRQR,Male,0,No,No,16,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),71.4000015258789,1142.4000244140625,No
1742,5318-IXUZF,Female,0,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),87.1500015258789,174.3000030517578,Yes
1743,3768-VHXQO,Male,0,Yes,No,67,Yes,Yes,No,,,,,,,Two year,No,Credit card (automatic),24.850000381469727,1664.9500255584717,No
1744,8952-WCVCD,Female,0,Yes,No,41,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),104.44999694824219,4282.44987487793,No
1745,2418-TPEUN,Female,0,Yes,Yes,56,Yes,No,No,,,,,,,Two year,Yes,Credit card (automatic),19.799999237060547,1108.7999572753906,No
1746,3963-RYFNS,Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.44999694824219,8384.399780273438,No
1747,3198-VELRD,Female,0,Yes,Yes,3,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),84.75,254.25,Yes
1748,8540-ZQGEA,Female,0,Yes,No,54,Yes,No,No,,,,,,,Two year,No,Credit card (automatic),20.049999237060547,1082.6999588012695,No
1749,1320-REHCS,Male,1,No,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,110.75,5759.0,No
1750,4137-JOPHL,Female,0,No,No,50,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),89.69999694824219,4484.999847412109,No
1751,9436-ZBZCT,Male,0,No,No,14,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,89.94999694824219,1259.2999572753906,Yes
1752,7801-CEDNV,Male,0,Yes,No,27,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Credit card (automatic),48.70000076293945,1314.9000205993652,No
1753,2057-BOYKM,Female,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),96.5999984741211,6955.199890136719,No
1754,3658-QQJYD,Male,0,No,No,62,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),74.30000305175781,4606.600189208984,No
1755,1803-BGNBD,Female,0,No,No,12,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,54.29999923706055,651.5999908447266,No
1756,0134-XWXCE,Female,1,No,No,44,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),74.8499984741211,3293.399932861328,No
1757,6950-TWMYB,Male,0,Yes,Yes,54,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),79.94999694824219,4317.299835205078,No
1758,5848-FHRFC,Female,0,No,No,68,Yes,No,No,,,,,,,Two year,No,Bank transfer (automatic),20.049999237060547,1363.3999481201172,No
1759,2243-FNMMI,Male,0,No,No,20,Yes,No,No,,,,,,,Month-to-month,No,Mailed check,19.399999618530273,387.99999237060547,No
1760,2511-MORQY,Male,0,Yes,Yes,50,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Bank transfer (automatic),54.900001525878906,2745.0000762939453,No
1761,5356-KZCKT,Male,0,No,No,58,Yes,Yes,No,,,,,,,Two year,Yes,Credit card (automatic),24.450000762939453,1418.1000442504883,No
